2020/03/10|Hartlepool|        0
2020/03/10|Middlesbrough|        0
2020/03/10|Redcar and Cleveland|        0
2020/03/10|Stockton-on-Tees|        0
2020/03/10|Darlington|        0
2020/03/10|Halton|        0
2020/03/10|Warrington|        0
2020/03/10|Blackburn with Darwen|        0
2020/03/10|Blackpool|        0
2020/03/10|Kingston upon Hull, City of|        1
2020/03/10|East Riding of Yorkshire|        0
2020/03/10|North East Lincolnshire|        0
2020/03/10|North Lincolnshire|        0
2020/03/10|York|        3
2020/03/10|Derby|        0
2020/03/10|Leicester|        0
2020/03/10|Rutland|        0
2020/03/10|Nottingham|        2
2020/03/10|Herefordshire, County of|        1
2020/03/10|Telford and Wrekin|        0
2020/03/10|Stoke-on-Trent|        0
2020/03/10|Bath and North East Somerset|        0
2020/03/10|Bristol, City of|        2
2020/03/10|North Somerset|        1
2020/03/10|South Gloucestershire|        0
2020/03/10|Plymouth|        0
2020/03/10|Torbay|        7
2020/03/10|Swindon|        2
2020/03/10|Peterborough|        1
2020/03/10|Luton|        2
2020/03/10|Southend-on-Sea|        1
2020/03/10|Thurrock|        0
2020/03/10|Medway|        2
2020/03/10|Bracknell Forest|        2
2020/03/10|West Berkshire|        0
2020/03/10|Reading|        0
2020/03/10|Slough|        1
2020/03/10|Windsor and Maidenhead|        1
2020/03/10|Wokingham|        3
2020/03/10|Milton Keynes|        2
2020/03/10|Brighton and Hove|        8
2020/03/10|Portsmouth|        0
2020/03/10|Southampton|        0
2020/03/10|Isle of Wight|        1
2020/03/10|County Durham|        1
2020/03/10|Cheshire East|        0
2020/03/10|Cheshire West and Chester|        0
2020/03/10|Shropshire|        1
2020/03/10|Cornwall and Isles of Scilly|        4
2020/03/10|Wiltshire|        4
2020/03/10|Bedford|        0
2020/03/10|Central Bedfordshire|        0
2020/03/10|Northumberland|        0
2020/03/10|Bournemouth, Christchurch and Poole|        3
2020/03/10|Dorset|        0
2020/03/10|Bolton|        3
2020/03/10|Bury|        3
2020/03/10|Manchester|        5
2020/03/10|Oldham|        4
2020/03/10|Rochdale|        0
2020/03/10|Salford|        0
2020/03/10|Stockport|        0
2020/03/10|Tameside|        1
2020/03/10|Trafford|        4
2020/03/10|Wigan|        3
2020/03/10|Knowsley|        0
2020/03/10|Liverpool|        5
2020/03/10|St. Helens|        0
2020/03/10|Sefton|        0
2020/03/10|Wirral|        1
2020/03/10|Barnsley|        2
2020/03/10|Doncaster|        0
2020/03/10|Rotherham|        1
2020/03/10|Sheffield|        0
2020/03/10|Newcastle upon Tyne|        4
2020/03/10|North Tyneside|        1
2020/03/10|South Tyneside|        0
2020/03/10|Sunderland|        1
2020/03/10|Birmingham|        1
2020/03/10|Coventry|        3
2020/03/10|Dudley|        1
2020/03/10|Sandwell|        0
2020/03/10|Solihull|        0
2020/03/10|Walsall|        0
2020/03/10|Wolverhampton|        3
2020/03/10|Bradford|        1
2020/03/10|Calderdale|        0
2020/03/10|Kirklees|        0
2020/03/10|Leeds|        5
2020/03/10|Wakefield|        0
2020/03/10|Gateshead|        0
2020/03/10|Barking and Dagenham|        1
2020/03/10|Barnet|        8
2020/03/10|Bexley|        0
2020/03/10|Brent|        3
2020/03/10|Bromley|        2
2020/03/10|Camden|        5
2020/03/10|Croydon|        1
2020/03/10|Ealing|        5
2020/03/10|Enfield|        1
2020/03/10|Greenwich|        1
2020/03/10|Hackney and City of London|        3
2020/03/10|Hammersmith and Fulham|        2
2020/03/10|Haringey|        1
2020/03/10|Harrow|        1
2020/03/10|Havering|        2
2020/03/10|Hillingdon|        1
2020/03/10|Hounslow|        5
2020/03/10|Islington|        1
2020/03/10|Kensington and Chelsea|       13
2020/03/10|Kingston upon Thames|        1
2020/03/10|Lambeth|        4
2020/03/10|Lewisham|        3
2020/03/10|Merton|        2
2020/03/10|Newham|        0
2020/03/10|Redbridge|        1
2020/03/10|Richmond upon Thames|        1
2020/03/10|Southwark|        8
2020/03/10|Sutton|        2
2020/03/10|Tower Hamlets|        4
2020/03/10|Waltham Forest|        1
2020/03/10|Wandsworth|        3
2020/03/10|Westminster|        5
2020/03/10|Buckinghamshire|        2
2020/03/10|Cambridgeshire|        1
2020/03/10|Cumbria|        7
2020/03/10|Derbyshire|        4
2020/03/10|Devon|       13
2020/03/10|East Sussex|        0
2020/03/10|Essex|        5
2020/03/10|Gloucestershire|        3
2020/03/10|Hampshire|       10
2020/03/10|Hertfordshire|       16
2020/03/10|Kent|        5
2020/03/10|Lancashire|        4
2020/03/10|Leicestershire|        2
2020/03/10|Lincolnshire|        1
2020/03/10|Norfolk|        0
2020/03/10|Northamptonshire|        5
2020/03/10|North Yorkshire|        0
2020/03/10|Nottinghamshire|        5
2020/03/10|Oxfordshire|        7
2020/03/10|Somerset|        2
2020/03/10|Staffordshire|        4
2020/03/10|Suffolk|        1
2020/03/10|Surrey|        6
2020/03/10|Warwickshire|        4
2020/03/10|West Sussex|        3
2020/03/10|Worcestershire|        0
