2020/03/15|Hartlepool|        0
2020/03/15|Middlesbrough|        0
2020/03/15|Redcar and Cleveland|        1
2020/03/15|Stockton-on-Tees|        2
2020/03/15|Darlington|        2
2020/03/15|Halton|        0
2020/03/15|Warrington|        1
2020/03/15|Blackburn with Darwen|        0
2020/03/15|Blackpool|        3
2020/03/15|Kingston upon Hull, City of|        0
2020/03/15|East Riding of Yorkshire|        3
2020/03/15|North East Lincolnshire|        0
2020/03/15|North Lincolnshire|        2
2020/03/15|York|        4
2020/03/15|Derby|        5
2020/03/15|Leicester|        2
2020/03/15|Rutland|        0
2020/03/15|Nottingham|        5
2020/03/15|Herefordshire, County of|        1
2020/03/15|Telford and Wrekin|        0
2020/03/15|Stoke-on-Trent|        0
2020/03/15|Bath and North East Somerset|        2
2020/03/15|Bristol, City of|        5
2020/03/15|North Somerset|        0
2020/03/15|South Gloucestershire|        4
2020/03/15|Plymouth|        2
2020/03/15|Torbay|        7
2020/03/15|Swindon|        2
2020/03/15|Peterborough|        1
2020/03/15|Luton|        2
2020/03/15|Southend-on-Sea|        3
2020/03/15|Thurrock|        1
2020/03/15|Medway|        2
2020/03/15|Bracknell Forest|        5
2020/03/15|West Berkshire|        3
2020/03/15|Reading|        3
2020/03/15|Slough|        3
2020/03/15|Windsor and Maidenhead|        6
2020/03/15|Wokingham|        5
2020/03/15|Milton Keynes|        4
2020/03/15|Brighton and Hove|       10
2020/03/15|Portsmouth|        1
2020/03/15|Southampton|        1
2020/03/15|Isle of Wight|        2
2020/03/15|County Durham|        1
2020/03/15|Cheshire East|        1
2020/03/15|Cheshire West and Chester|        4
2020/03/15|Shropshire|        4
2020/03/15|Cornwall and Isles of Scilly|        5
2020/03/15|Wiltshire|        5
2020/03/15|Bedford|        0
2020/03/15|Central Bedfordshire|        3
2020/03/15|Northumberland|        0
2020/03/15|Bournemouth, Christchurch and Poole|        5
2020/03/15|Dorset|        1
2020/03/15|Bolton|        3
2020/03/15|Bury|        3
2020/03/15|Manchester|        9
2020/03/15|Oldham|        6
2020/03/15|Rochdale|        2
2020/03/15|Salford|        1
2020/03/15|Stockport|        3
2020/03/15|Tameside|        3
2020/03/15|Trafford|        6
2020/03/15|Wigan|        3
2020/03/15|Knowsley|        0
2020/03/15|Liverpool|        9
2020/03/15|St. Helens|        1
2020/03/15|Sefton|        1
2020/03/15|Wirral|        5
2020/03/15|Barnsley|        5
2020/03/15|Doncaster|        2
2020/03/15|Rotherham|        2
2020/03/15|Sheffield|       12
2020/03/15|Newcastle upon Tyne|        4
2020/03/15|North Tyneside|        2
2020/03/15|South Tyneside|        0
2020/03/15|Sunderland|        1
2020/03/15|Birmingham|        8
2020/03/15|Coventry|        2
2020/03/15|Dudley|        4
2020/03/15|Sandwell|        1
2020/03/15|Solihull|        0
2020/03/15|Walsall|        5
2020/03/15|Wolverhampton|        8
2020/03/15|Bradford|        6
2020/03/15|Calderdale|        5
2020/03/15|Kirklees|        3
2020/03/15|Leeds|       19
2020/03/15|Wakefield|        2
2020/03/15|Gateshead|        1
2020/03/15|Barking and Dagenham|        7
2020/03/15|Barnet|       25
2020/03/15|Bexley|        7
2020/03/15|Brent|       20
2020/03/15|Bromley|        7
2020/03/15|Camden|       22
2020/03/15|Croydon|        2
2020/03/15|Ealing|       20
2020/03/15|Enfield|        6
2020/03/15|Greenwich|       13
2020/03/15|Hackney and City of London|       13
2020/03/15|Hammersmith and Fulham|       19
2020/03/15|Haringey|       11
2020/03/15|Harrow|       12
2020/03/15|Havering|        5
2020/03/15|Hillingdon|       10
2020/03/15|Hounslow|       10
2020/03/15|Islington|        4
2020/03/15|Kensington and Chelsea|       40
2020/03/15|Kingston upon Thames|        2
2020/03/15|Lambeth|       26
2020/03/15|Lewisham|       11
2020/03/15|Merton|        9
2020/03/15|Newham|        3
2020/03/15|Redbridge|        1
2020/03/15|Richmond upon Thames|        2
2020/03/15|Southwark|       30
2020/03/15|Sutton|        7
2020/03/15|Tower Hamlets|        9
2020/03/15|Waltham Forest|        2
2020/03/15|Wandsworth|       17
2020/03/15|Westminster|       35
2020/03/15|Buckinghamshire|       15
2020/03/15|Cambridgeshire|        7
2020/03/15|Cumbria|       10
2020/03/15|Derbyshire|       11
2020/03/15|Devon|       15
2020/03/15|East Sussex|        1
2020/03/15|Essex|       14
2020/03/15|Gloucestershire|        6
2020/03/15|Hampshire|       53
2020/03/15|Hertfordshire|       32
2020/03/15|Kent|       11
2020/03/15|Lancashire|        6
2020/03/15|Leicestershire|        6
2020/03/15|Lincolnshire|        4
2020/03/15|Norfolk|        1
2020/03/15|Northamptonshire|        9
2020/03/15|North Yorkshire|        7
2020/03/15|Nottinghamshire|        6
2020/03/15|Oxfordshire|       24
2020/03/15|Somerset|        2
2020/03/15|Staffordshire|        6
2020/03/15|Suffolk|        3
2020/03/15|Surrey|       23
2020/03/15|Warwickshire|        5
2020/03/15|West Sussex|        7
2020/03/15|Worcestershire|        3
