2020/03/16|Hartlepool|        0
2020/03/16|Middlesbrough|        0
2020/03/16|Redcar and Cleveland|        0
2020/03/16|Stockton-on-Tees|        2
2020/03/16|Darlington|        2
2020/03/16|Halton|        0
2020/03/16|Warrington|        1
2020/03/16|Blackburn with Darwen|        0
2020/03/16|Blackpool|        2
2020/03/16|Kingston upon Hull, City of|        1
2020/03/16|East Riding of Yorkshire|        4
2020/03/16|North East Lincolnshire|        0
2020/03/16|North Lincolnshire|        1
2020/03/16|York|        4
2020/03/16|Derby|        4
2020/03/16|Leicester|        1
2020/03/16|Rutland|        0
2020/03/16|Nottingham|       10
2020/03/16|Herefordshire, County of|        1
2020/03/16|Telford and Wrekin|        0
2020/03/16|Stoke-on-Trent|        0
2020/03/16|Bath and North East Somerset|        1
2020/03/16|Bristol, City of|        7
2020/03/16|North Somerset|        2
2020/03/16|South Gloucestershire|        5
2020/03/16|Plymouth|        2
2020/03/16|Torbay|        7
2020/03/16|Swindon|        2
2020/03/16|Peterborough|        1
2020/03/16|Luton|        3
2020/03/16|Southend-on-Sea|        3
2020/03/16|Thurrock|        1
2020/03/16|Medway|        2
2020/03/16|Bracknell Forest|        4
2020/03/16|West Berkshire|        3
2020/03/16|Reading|        3
2020/03/16|Slough|        2
2020/03/16|Windsor and Maidenhead|        6
2020/03/16|Wokingham|        6
2020/03/16|Milton Keynes|        3
2020/03/16|Brighton and Hove|       10
2020/03/16|Portsmouth|        1
2020/03/16|Southampton|        1
2020/03/16|Isle of Wight|        1
2020/03/16|County Durham|        1
2020/03/16|Cheshire East|        0
2020/03/16|Cheshire West and Chester|        4
2020/03/16|Shropshire|        2
2020/03/16|Cornwall and Isles of Scilly|        8
2020/03/16|Wiltshire|        7
2020/03/16|Bedford|        0
2020/03/16|Central Bedfordshire|        4
2020/03/16|Northumberland|        0
2020/03/16|Bournemouth, Christchurch and Poole|        5
2020/03/16|Dorset|        2
2020/03/16|Bolton|        3
2020/03/16|Bury|        6
2020/03/16|Manchester|        8
2020/03/16|Oldham|       10
2020/03/16|Rochdale|        4
2020/03/16|Salford|        1
2020/03/16|Stockport|        3
2020/03/16|Tameside|        3
2020/03/16|Trafford|        7
2020/03/16|Wigan|        3
2020/03/16|Knowsley|        0
2020/03/16|Liverpool|        6
2020/03/16|St. Helens|        1
2020/03/16|Sefton|        1
2020/03/16|Wirral|        5
2020/03/16|Barnsley|        4
2020/03/16|Doncaster|        2
2020/03/16|Rotherham|        2
2020/03/16|Sheffield|       15
2020/03/16|Newcastle upon Tyne|        5
2020/03/16|North Tyneside|        3
2020/03/16|South Tyneside|        0
2020/03/16|Sunderland|        1
2020/03/16|Birmingham|       15
2020/03/16|Coventry|        3
2020/03/16|Dudley|        6
2020/03/16|Sandwell|        4
2020/03/16|Solihull|        1
2020/03/16|Walsall|       11
2020/03/16|Wolverhampton|       11
2020/03/16|Bradford|        7
2020/03/16|Calderdale|        2
2020/03/16|Kirklees|        2
2020/03/16|Leeds|       14
2020/03/16|Wakefield|        3
2020/03/16|Gateshead|        1
2020/03/16|Barking and Dagenham|       10
2020/03/16|Barnet|       25
2020/03/16|Bexley|        8
2020/03/16|Brent|       20
2020/03/16|Bromley|       11
2020/03/16|Camden|       22
2020/03/16|Croydon|        4
2020/03/16|Ealing|       18
2020/03/16|Enfield|        8
2020/03/16|Greenwich|       18
2020/03/16|Hackney and City of London|       20
2020/03/16|Hammersmith and Fulham|       21
2020/03/16|Haringey|       16
2020/03/16|Harrow|       14
2020/03/16|Havering|        5
2020/03/16|Hillingdon|       13
2020/03/16|Hounslow|       12
2020/03/16|Islington|       11
2020/03/16|Kensington and Chelsea|       43
2020/03/16|Kingston upon Thames|        2
2020/03/16|Lambeth|       26
2020/03/16|Lewisham|       17
2020/03/16|Merton|       12
2020/03/16|Newham|        3
2020/03/16|Redbridge|        2
2020/03/16|Richmond upon Thames|        2
2020/03/16|Southwark|       33
2020/03/16|Sutton|       11
2020/03/16|Tower Hamlets|       12
2020/03/16|Waltham Forest|        4
2020/03/16|Wandsworth|       20
2020/03/16|Westminster|       37
2020/03/16|Buckinghamshire|       12
2020/03/16|Cambridgeshire|       12
2020/03/16|Cumbria|       10
2020/03/16|Derbyshire|       12
2020/03/16|Devon|       20
2020/03/16|East Sussex|        2
2020/03/16|Essex|       20
2020/03/16|Gloucestershire|        6
2020/03/16|Hampshire|       55
2020/03/16|Hertfordshire|       29
2020/03/16|Kent|       12
2020/03/16|Lancashire|        8
2020/03/16|Leicestershire|        5
2020/03/16|Lincolnshire|        4
2020/03/16|Norfolk|        2
2020/03/16|Northamptonshire|       12
2020/03/16|North Yorkshire|        6
2020/03/16|Nottinghamshire|       14
2020/03/16|Oxfordshire|       23
2020/03/16|Somerset|        3
2020/03/16|Staffordshire|        7
2020/03/16|Suffolk|        3
2020/03/16|Surrey|       25
2020/03/16|Warwickshire|        4
2020/03/16|West Sussex|        5
2020/03/16|Worcestershire|        3
