2020/03/19|Hartlepool|        2
2020/03/19|Middlesbrough|        0
2020/03/19|Redcar and Cleveland|        1
2020/03/19|Stockton-on-Tees|        9
2020/03/19|Darlington|        2
2020/03/19|Halton|        4
2020/03/19|Warrington|        4
2020/03/19|Blackburn with Darwen|        1
2020/03/19|Blackpool|        3
2020/03/19|Kingston upon Hull, City of|        1
2020/03/19|East Riding of Yorkshire|       10
2020/03/19|North East Lincolnshire|        0
2020/03/19|North Lincolnshire|        1
2020/03/19|York|        5
2020/03/19|Derby|        9
2020/03/19|Leicester|        5
2020/03/19|Rutland|        0
2020/03/19|Nottingham|       14
2020/03/19|Herefordshire, County of|        3
2020/03/19|Telford and Wrekin|        0
2020/03/19|Stoke-on-Trent|        2
2020/03/19|Bath and North East Somerset|        4
2020/03/19|Bristol, City of|       12
2020/03/19|North Somerset|        4
2020/03/19|South Gloucestershire|       12
2020/03/19|Plymouth|        7
2020/03/19|Torbay|        8
2020/03/19|Swindon|        4
2020/03/19|Peterborough|        2
2020/03/19|Luton|        3
2020/03/19|Southend-on-Sea|        4
2020/03/19|Thurrock|        3
2020/03/19|Medway|        8
2020/03/19|Bracknell Forest|        3
2020/03/19|West Berkshire|        3
2020/03/19|Reading|        7
2020/03/19|Slough|       17
2020/03/19|Windsor and Maidenhead|       13
2020/03/19|Wokingham|        9
2020/03/19|Milton Keynes|        5
2020/03/19|Brighton and Hove|       12
2020/03/19|Portsmouth|        5
2020/03/19|Southampton|        7
2020/03/19|Isle of Wight|        2
2020/03/19|County Durham|        5
2020/03/19|Cheshire East|        9
2020/03/19|Cheshire West and Chester|        7
2020/03/19|Shropshire|        3
2020/03/19|Cornwall and Isles of Scilly|       10
2020/03/19|Wiltshire|       12
2020/03/19|Bedford|        1
2020/03/19|Central Bedfordshire|        7
2020/03/19|Northumberland|        6
2020/03/19|Bournemouth, Christchurch and Poole|        9
2020/03/19|Dorset|        7
2020/03/19|Bolton|        9
2020/03/19|Bury|        8
2020/03/19|Manchester|       21
2020/03/19|Oldham|       14
2020/03/19|Rochdale|        9
2020/03/19|Salford|        9
2020/03/19|Stockport|       13
2020/03/19|Tameside|       14
2020/03/19|Trafford|       13
2020/03/19|Wigan|        4
2020/03/19|Knowsley|        3
2020/03/19|Liverpool|       13
2020/03/19|St. Helens|        2
2020/03/19|Sefton|        6
2020/03/19|Wirral|        8
2020/03/19|Barnsley|        7
2020/03/19|Doncaster|        2
2020/03/19|Rotherham|        3
2020/03/19|Sheffield|       40
2020/03/19|Newcastle upon Tyne|       19
2020/03/19|North Tyneside|       10
2020/03/19|South Tyneside|        2
2020/03/19|Sunderland|        4
2020/03/19|Birmingham|       34
2020/03/19|Coventry|        4
2020/03/19|Dudley|       11
2020/03/19|Sandwell|        7
2020/03/19|Solihull|        1
2020/03/19|Walsall|       16
2020/03/19|Wolverhampton|       28
2020/03/19|Bradford|        7
2020/03/19|Calderdale|        3
2020/03/19|Kirklees|        3
2020/03/19|Leeds|       15
2020/03/19|Wakefield|        6
2020/03/19|Gateshead|        1
2020/03/19|Barking and Dagenham|       18
2020/03/19|Barnet|       28
2020/03/19|Bexley|       22
2020/03/19|Brent|       66
2020/03/19|Bromley|       40
2020/03/19|Camden|       36
2020/03/19|Croydon|       49
2020/03/19|Ealing|       53
2020/03/19|Enfield|       30
2020/03/19|Greenwich|       33
2020/03/19|Hackney and City of London|       32
2020/03/19|Hammersmith and Fulham|       28
2020/03/19|Haringey|       32
2020/03/19|Harrow|       56
2020/03/19|Havering|       14
2020/03/19|Hillingdon|       29
2020/03/19|Hounslow|       29
2020/03/19|Islington|       35
2020/03/19|Kensington and Chelsea|       57
2020/03/19|Kingston upon Thames|       14
2020/03/19|Lambeth|       81
2020/03/19|Lewisham|       39
2020/03/19|Merton|       39
2020/03/19|Newham|       32
2020/03/19|Redbridge|       18
2020/03/19|Richmond upon Thames|       12
2020/03/19|Southwark|       82
2020/03/19|Sutton|       14
2020/03/19|Tower Hamlets|       33
2020/03/19|Waltham Forest|       17
2020/03/19|Wandsworth|       75
2020/03/19|Westminster|       78
2020/03/19|Buckinghamshire|       39
2020/03/19|Cambridgeshire|       15
2020/03/19|Cumbria|       38
2020/03/19|Derbyshire|       40
2020/03/19|Devon|       26
2020/03/19|East Sussex|        8
2020/03/19|Essex|       31
2020/03/19|Gloucestershire|       15
2020/03/19|Hampshire|       87
2020/03/19|Hertfordshire|       52
2020/03/19|Kent|       25
2020/03/19|Lancashire|       24
2020/03/19|Leicestershire|       17
2020/03/19|Lincolnshire|        7
2020/03/19|Norfolk|       11
2020/03/19|Northamptonshire|       16
2020/03/19|North Yorkshire|       13
2020/03/19|Nottinghamshire|       29
2020/03/19|Oxfordshire|       34
2020/03/19|Somerset|       10
2020/03/19|Staffordshire|       18
2020/03/19|Suffolk|       13
2020/03/19|Surrey|       45
2020/03/19|Warwickshire|       11
2020/03/19|West Sussex|       16
2020/03/19|Worcestershire|        8
