2020/03/17|Hartlepool|        0
2020/03/17|Middlesbrough|        0
2020/03/17|Redcar and Cleveland|        1
2020/03/17|Stockton-on-Tees|        3
2020/03/17|Darlington|        1
2020/03/17|Halton|        3
2020/03/17|Warrington|        3
2020/03/17|Blackburn with Darwen|        1
2020/03/17|Blackpool|        3
2020/03/17|Kingston upon Hull, City of|        1
2020/03/17|East Riding of Yorkshire|        9
2020/03/17|North East Lincolnshire|        0
2020/03/17|North Lincolnshire|        1
2020/03/17|York|        3
2020/03/17|Derby|        0
2020/03/17|Leicester|        0
2020/03/17|Rutland|        0
2020/03/17|Nottingham|       12
2020/03/17|Herefordshire, County of|        1
2020/03/17|Telford and Wrekin|        0
2020/03/17|Stoke-on-Trent|        0
2020/03/17|Bath and North East Somerset|        3
2020/03/17|Bristol, City of|        8
2020/03/17|North Somerset|        3
2020/03/17|South Gloucestershire|        6
2020/03/17|Plymouth|        2
2020/03/17|Torbay|        6
2020/03/17|Swindon|        2
2020/03/17|Peterborough|        0
2020/03/17|Luton|        3
2020/03/17|Southend-on-Sea|        4
2020/03/17|Thurrock|        1
2020/03/17|Medway|        4
2020/03/17|Bracknell Forest|        3
2020/03/17|West Berkshire|        3
2020/03/17|Reading|        3
2020/03/17|Slough|       12
2020/03/17|Windsor and Maidenhead|        9
2020/03/17|Wokingham|        8
2020/03/17|Milton Keynes|        3
2020/03/17|Brighton and Hove|        9
2020/03/17|Portsmouth|        3
2020/03/17|Southampton|        3
2020/03/17|Isle of Wight|        2
2020/03/17|County Durham|        1
2020/03/17|Cheshire East|        7
2020/03/17|Cheshire West and Chester|        5
2020/03/17|Shropshire|        2
2020/03/17|Cornwall and Isles of Scilly|       10
2020/03/17|Wiltshire|        7
2020/03/17|Bedford|        1
2020/03/17|Central Bedfordshire|        6
2020/03/17|Northumberland|        0
2020/03/17|Bournemouth, Christchurch and Poole|        6
2020/03/17|Dorset|        2
2020/03/17|Bolton|        5
2020/03/17|Bury|        7
2020/03/17|Manchester|       14
2020/03/17|Oldham|       10
2020/03/17|Rochdale|        4
2020/03/17|Salford|        4
2020/03/17|Stockport|       10
2020/03/17|Tameside|       10
2020/03/17|Trafford|       12
2020/03/17|Wigan|        4
2020/03/17|Knowsley|        1
2020/03/17|Liverpool|       11
2020/03/17|St. Helens|        2
2020/03/17|Sefton|        3
2020/03/17|Wirral|        6
2020/03/17|Barnsley|        2
2020/03/17|Doncaster|        0
2020/03/17|Rotherham|        1
2020/03/17|Sheffield|        1
2020/03/17|Newcastle upon Tyne|        5
2020/03/17|North Tyneside|        3
2020/03/17|South Tyneside|        0
2020/03/17|Sunderland|        1
2020/03/17|Birmingham|       20
2020/03/17|Coventry|        3
2020/03/17|Dudley|        9
2020/03/17|Sandwell|        6
2020/03/17|Solihull|        1
2020/03/17|Walsall|       13
2020/03/17|Wolverhampton|       18
2020/03/17|Bradford|        7
2020/03/17|Calderdale|        3
2020/03/17|Kirklees|        2
2020/03/17|Leeds|       11
2020/03/17|Wakefield|        4
2020/03/17|Gateshead|        0
2020/03/17|Barking and Dagenham|        9
2020/03/17|Barnet|       24
2020/03/17|Bexley|       14
2020/03/17|Brent|       24
2020/03/17|Bromley|       23
2020/03/17|Camden|       20
2020/03/17|Croydon|        6
2020/03/17|Ealing|       21
2020/03/17|Enfield|       10
2020/03/17|Greenwich|       19
2020/03/17|Hackney and City of London|       22
2020/03/17|Hammersmith and Fulham|       23
2020/03/17|Haringey|       17
2020/03/17|Harrow|       15
2020/03/17|Havering|        7
2020/03/17|Hillingdon|       16
2020/03/17|Hounslow|       15
2020/03/17|Islington|       11
2020/03/17|Kensington and Chelsea|       49
2020/03/17|Kingston upon Thames|        1
2020/03/17|Lambeth|       43
2020/03/17|Lewisham|       18
2020/03/17|Merton|       13
2020/03/17|Newham|       17
2020/03/17|Redbridge|        4
2020/03/17|Richmond upon Thames|        3
2020/03/17|Southwark|       58
2020/03/17|Sutton|       10
2020/03/17|Tower Hamlets|       23
2020/03/17|Waltham Forest|        7
2020/03/17|Wandsworth|       21
2020/03/17|Westminster|       58
2020/03/17|Buckinghamshire|       23
2020/03/17|Cambridgeshire|       12
2020/03/17|Cumbria|       22
2020/03/17|Derbyshire|        5
2020/03/17|Devon|       24
2020/03/17|East Sussex|        7
2020/03/17|Essex|       21
2020/03/17|Gloucestershire|       11
2020/03/17|Hampshire|       69
2020/03/17|Hertfordshire|       36
2020/03/17|Kent|       18
2020/03/17|Lancashire|       15
2020/03/17|Leicestershire|        7
2020/03/17|Lincolnshire|        4
2020/03/17|Norfolk|        3
2020/03/17|Northamptonshire|       12
2020/03/17|North Yorkshire|        8
2020/03/17|Nottinghamshire|       13
2020/03/17|Oxfordshire|       25
2020/03/17|Somerset|        5
2020/03/17|Staffordshire|       10
2020/03/17|Suffolk|        3
2020/03/17|Surrey|       30
2020/03/17|Warwickshire|        4
2020/03/17|West Sussex|       10
2020/03/17|Worcestershire|        1
