2020/03/09|Hartlepool|        0
2020/03/09|Middlesbrough|        0
2020/03/09|Redcar and Cleveland|        0
2020/03/09|Stockton-on-Tees|        0
2020/03/09|Darlington|        0
2020/03/09|Halton|        0
2020/03/09|Warrington|        0
2020/03/09|Blackburn with Darwen|        0
2020/03/09|Blackpool|        0
2020/03/09|Kingston upon Hull, City of|        1
2020/03/09|East Riding of Yorkshire|        0
2020/03/09|North East Lincolnshire|        0
2020/03/09|North Lincolnshire|        0
2020/03/09|York|        3
2020/03/09|Derby|        0
2020/03/09|Leicester|        0
2020/03/09|Rutland|        0
2020/03/09|Nottingham|        2
2020/03/09|Herefordshire, County of|        0
2020/03/09|Telford and Wrekin|        0
2020/03/09|Stoke-on-Trent|        0
2020/03/09|Bath and North East Somerset|        0
2020/03/09|Bristol, City of|        2
2020/03/09|North Somerset|        1
2020/03/09|South Gloucestershire|        0
2020/03/09|Plymouth|        0
2020/03/09|Torbay|        7
2020/03/09|Swindon|        2
2020/03/09|Peterborough|        1
2020/03/09|Luton|        2
2020/03/09|Southend-on-Sea|        1
2020/03/09|Thurrock|        0
2020/03/09|Medway|        2
2020/03/09|Bracknell Forest|        2
2020/03/09|West Berkshire|        0
2020/03/09|Reading|        0
2020/03/09|Slough|        0
2020/03/09|Windsor and Maidenhead|        0
2020/03/09|Wokingham|        3
2020/03/09|Milton Keynes|        1
2020/03/09|Brighton and Hove|        8
2020/03/09|Portsmouth|        0
2020/03/09|Southampton|        0
2020/03/09|Isle of Wight|        1
2020/03/09|County Durham|        0
2020/03/09|Cheshire East|        0
2020/03/09|Cheshire West and Chester|        0
2020/03/09|Shropshire|        0
2020/03/09|Cornwall and Isles of Scilly|        4
2020/03/09|Wiltshire|        3
2020/03/09|Bedford|        0
2020/03/09|Central Bedfordshire|        0
2020/03/09|Northumberland|        0
2020/03/09|Bournemouth, Christchurch and Poole|        2
2020/03/09|Dorset|        0
2020/03/09|Bolton|        3
2020/03/09|Bury|        3
2020/03/09|Manchester|        5
2020/03/09|Oldham|        4
2020/03/09|Rochdale|        0
2020/03/09|Salford|        0
2020/03/09|Stockport|        0
2020/03/09|Tameside|        1
2020/03/09|Trafford|        4
2020/03/09|Wigan|        3
2020/03/09|Knowsley|        0
2020/03/09|Liverpool|        5
2020/03/09|St. Helens|        0
2020/03/09|Sefton|        0
2020/03/09|Wirral|        1
2020/03/09|Barnsley|        2
2020/03/09|Doncaster|        0
2020/03/09|Rotherham|        0
2020/03/09|Sheffield|        0
2020/03/09|Newcastle upon Tyne|        4
2020/03/09|North Tyneside|        1
2020/03/09|South Tyneside|        0
2020/03/09|Sunderland|        1
2020/03/09|Birmingham|        1
2020/03/09|Coventry|        2
2020/03/09|Dudley|        1
2020/03/09|Sandwell|        0
2020/03/09|Solihull|        0
2020/03/09|Walsall|        0
2020/03/09|Wolverhampton|        2
2020/03/09|Bradford|        1
2020/03/09|Calderdale|        0
2020/03/09|Kirklees|        0
2020/03/09|Leeds|        5
2020/03/09|Wakefield|        0
2020/03/09|Gateshead|        0
2020/03/09|Barking and Dagenham|        0
2020/03/09|Barnet|        5
2020/03/09|Bexley|        0
2020/03/09|Brent|        3
2020/03/09|Bromley|        1
2020/03/09|Camden|        4
2020/03/09|Croydon|        0
2020/03/09|Ealing|        5
2020/03/09|Enfield|        1
2020/03/09|Greenwich|        0
2020/03/09|Hackney and City of London|        2
2020/03/09|Hammersmith and Fulham|        2
2020/03/09|Haringey|        0
2020/03/09|Harrow|        1
2020/03/09|Havering|        2
2020/03/09|Hillingdon|        1
2020/03/09|Hounslow|        3
2020/03/09|Islington|        0
2020/03/09|Kensington and Chelsea|        8
2020/03/09|Kingston upon Thames|        1
2020/03/09|Lambeth|        3
2020/03/09|Lewisham|        3
2020/03/09|Merton|        1
2020/03/09|Newham|        0
2020/03/09|Redbridge|        1
2020/03/09|Richmond upon Thames|        0
2020/03/09|Southwark|        5
2020/03/09|Sutton|        1
2020/03/09|Tower Hamlets|        1
2020/03/09|Waltham Forest|        1
2020/03/09|Wandsworth|        3
2020/03/09|Westminster|        3
2020/03/09|Buckinghamshire|        1
2020/03/09|Cambridgeshire|        0
2020/03/09|Cumbria|        5
2020/03/09|Derbyshire|        4
2020/03/09|Devon|       12
2020/03/09|East Sussex|        0
2020/03/09|Essex|        5
2020/03/09|Gloucestershire|        3
2020/03/09|Hampshire|        8
2020/03/09|Hertfordshire|       13
2020/03/09|Kent|        4
2020/03/09|Lancashire|        4
2020/03/09|Leicestershire|        2
2020/03/09|Lincolnshire|        1
2020/03/09|Norfolk|        0
2020/03/09|Northamptonshire|        4
2020/03/09|North Yorkshire|        0
2020/03/09|Nottinghamshire|        5
2020/03/09|Oxfordshire|        5
2020/03/09|Somerset|        2
2020/03/09|Staffordshire|        4
2020/03/09|Suffolk|        1
2020/03/09|Surrey|        6
2020/03/09|Warwickshire|        4
2020/03/09|West Sussex|        3
2020/03/09|Worcestershire|        0
