2020/03/20|Hartlepool|        2
2020/03/20|Middlesbrough|        1
2020/03/20|Redcar and Cleveland|        2
2020/03/20|Stockton-on-Tees|        9
2020/03/20|Darlington|        2
2020/03/20|Halton|        5
2020/03/20|Warrington|        4
2020/03/20|Blackburn with Darwen|        1
2020/03/20|Blackpool|        5
2020/03/20|Kingston upon Hull, City of|        1
2020/03/20|East Riding of Yorkshire|       15
2020/03/20|North East Lincolnshire|        0
2020/03/20|North Lincolnshire|        1
2020/03/20|York|        6
2020/03/20|Derby|       12
2020/03/20|Leicester|       11
2020/03/20|Rutland|        0
2020/03/20|Nottingham|       22
2020/03/20|Herefordshire, County of|        3
2020/03/20|Telford and Wrekin|        0
2020/03/20|Stoke-on-Trent|        2
2020/03/20|Bath and North East Somerset|        5
2020/03/20|Bristol, City of|       13
2020/03/20|North Somerset|        4
2020/03/20|South Gloucestershire|       13
2020/03/20|Plymouth|        7
2020/03/20|Torbay|       10
2020/03/20|Swindon|        5
2020/03/20|Peterborough|        2
2020/03/20|Luton|        4
2020/03/20|Southend-on-Sea|        5
2020/03/20|Thurrock|        6
2020/03/20|Medway|       11
2020/03/20|Bracknell Forest|        3
2020/03/20|West Berkshire|        6
2020/03/20|Reading|        7
2020/03/20|Slough|       20
2020/03/20|Windsor and Maidenhead|       13
2020/03/20|Wokingham|       12
2020/03/20|Milton Keynes|        7
2020/03/20|Brighton and Hove|       14
2020/03/20|Portsmouth|       13
2020/03/20|Southampton|        7
2020/03/20|Isle of Wight|        2
2020/03/20|County Durham|        7
2020/03/20|Cheshire East|        9
2020/03/20|Cheshire West and Chester|       10
2020/03/20|Shropshire|        3
2020/03/20|Cornwall and Isles of Scilly|       16
2020/03/20|Wiltshire|       17
2020/03/20|Bedford|        1
2020/03/20|Central Bedfordshire|        8
2020/03/20|Northumberland|        7
2020/03/20|Bournemouth, Christchurch and Poole|       10
2020/03/20|Dorset|        7
2020/03/20|Bolton|       13
2020/03/20|Bury|       10
2020/03/20|Manchester|       26
2020/03/20|Oldham|       14
2020/03/20|Rochdale|       12
2020/03/20|Salford|       10
2020/03/20|Stockport|       21
2020/03/20|Tameside|       19
2020/03/20|Trafford|       15
2020/03/20|Wigan|        6
2020/03/20|Knowsley|        3
2020/03/20|Liverpool|       14
2020/03/20|St. Helens|        2
2020/03/20|Sefton|        7
2020/03/20|Wirral|        9
2020/03/20|Barnsley|        7
2020/03/20|Doncaster|        3
2020/03/20|Rotherham|        4
2020/03/20|Sheffield|       48
2020/03/20|Newcastle upon Tyne|       21
2020/03/20|North Tyneside|       12
2020/03/20|South Tyneside|        2
2020/03/20|Sunderland|        5
2020/03/20|Birmingham|       54
2020/03/20|Coventry|        7
2020/03/20|Dudley|       18
2020/03/20|Sandwell|       11
2020/03/20|Solihull|        3
2020/03/20|Walsall|       20
2020/03/20|Wolverhampton|       39
2020/03/20|Bradford|        9
2020/03/20|Calderdale|        5
2020/03/20|Kirklees|        6
2020/03/20|Leeds|       17
2020/03/20|Wakefield|        6
2020/03/20|Gateshead|        1
2020/03/20|Barking and Dagenham|       21
2020/03/20|Barnet|       76
2020/03/20|Bexley|       31
2020/03/20|Brent|       75
2020/03/20|Bromley|       52
2020/03/20|Camden|       46
2020/03/20|Croydon|       68
2020/03/20|Ealing|       54
2020/03/20|Enfield|       48
2020/03/20|Greenwich|       41
2020/03/20|Hackney and City of London|       45
2020/03/20|Hammersmith and Fulham|       36
2020/03/20|Haringey|       44
2020/03/20|Harrow|       60
2020/03/20|Havering|       19
2020/03/20|Hillingdon|       34
2020/03/20|Hounslow|       38
2020/03/20|Islington|       45
2020/03/20|Kensington and Chelsea|       66
2020/03/20|Kingston upon Thames|       17
2020/03/20|Lambeth|      103
2020/03/20|Lewisham|       47
2020/03/20|Merton|       45
2020/03/20|Newham|       42
2020/03/20|Redbridge|       27
2020/03/20|Richmond upon Thames|       16
2020/03/20|Southwark|      110
2020/03/20|Sutton|       19
2020/03/20|Tower Hamlets|       43
2020/03/20|Waltham Forest|       23
2020/03/20|Wandsworth|       98
2020/03/20|Westminster|       99
2020/03/20|Buckinghamshire|       39
2020/03/20|Cambridgeshire|       16
2020/03/20|Cumbria|       52
2020/03/20|Derbyshire|       50
2020/03/20|Devon|       30
2020/03/20|East Sussex|        8
2020/03/20|Essex|       43
2020/03/20|Gloucestershire|       22
2020/03/20|Hampshire|      107
2020/03/20|Hertfordshire|       61
2020/03/20|Kent|       32
2020/03/20|Lancashire|       26
2020/03/20|Leicestershire|       20
2020/03/20|Lincolnshire|        9
2020/03/20|Norfolk|       17
2020/03/20|Northamptonshire|       17
2020/03/20|North Yorkshire|       14
2020/03/20|Nottinghamshire|       41
2020/03/20|Oxfordshire|       40
2020/03/20|Somerset|       10
2020/03/20|Staffordshire|       25
2020/03/20|Suffolk|       13
2020/03/20|Surrey|       57
2020/03/20|Warwickshire|       13
2020/03/20|West Sussex|       19
2020/03/20|Worcestershire|       10
