2020/03/14|Hartlepool|        0
2020/03/14|Middlesbrough|        0
2020/03/14|Redcar and Cleveland|        1
2020/03/14|Stockton-on-Tees|        2
2020/03/14|Darlington|        2
2020/03/14|Halton|        0
2020/03/14|Warrington|        1
2020/03/14|Blackburn with Darwen|        0
2020/03/14|Blackpool|        1
2020/03/14|Kingston upon Hull, City of|        1
2020/03/14|East Riding of Yorkshire|        2
2020/03/14|North East Lincolnshire|        0
2020/03/14|North Lincolnshire|        1
2020/03/14|York|        4
2020/03/14|Derby|        3
2020/03/14|Leicester|        2
2020/03/14|Rutland|        0
2020/03/14|Nottingham|        5
2020/03/14|Herefordshire, County of|        1
2020/03/14|Telford and Wrekin|        0
2020/03/14|Stoke-on-Trent|        0
2020/03/14|Bath and North East Somerset|        1
2020/03/14|Bristol, City of|        4
2020/03/14|North Somerset|        0
2020/03/14|South Gloucestershire|        2
2020/03/14|Plymouth|        1
2020/03/14|Torbay|        7
2020/03/14|Swindon|        2
2020/03/14|Peterborough|        1
2020/03/14|Luton|        3
2020/03/14|Southend-on-Sea|        2
2020/03/14|Thurrock|        0
2020/03/14|Medway|        2
2020/03/14|Bracknell Forest|        3
2020/03/14|West Berkshire|        3
2020/03/14|Reading|        3
2020/03/14|Slough|        2
2020/03/14|Windsor and Maidenhead|        5
2020/03/14|Wokingham|        6
2020/03/14|Milton Keynes|        2
2020/03/14|Brighton and Hove|        9
2020/03/14|Portsmouth|        1
2020/03/14|Southampton|        0
2020/03/14|Isle of Wight|        2
2020/03/14|County Durham|        1
2020/03/14|Cheshire East|        1
2020/03/14|Cheshire West and Chester|        3
2020/03/14|Shropshire|        3
2020/03/14|Cornwall and Isles of Scilly|        4
2020/03/14|Wiltshire|        5
2020/03/14|Bedford|        0
2020/03/14|Central Bedfordshire|        1
2020/03/14|Northumberland|        0
2020/03/14|Bournemouth, Christchurch and Poole|        4
2020/03/14|Dorset|        1
2020/03/14|Bolton|        3
2020/03/14|Bury|        3
2020/03/14|Manchester|        9
2020/03/14|Oldham|        6
2020/03/14|Rochdale|        2
2020/03/14|Salford|        0
2020/03/14|Stockport|        3
2020/03/14|Tameside|        2
2020/03/14|Trafford|        7
2020/03/14|Wigan|        3
2020/03/14|Knowsley|        0
2020/03/14|Liverpool|        6
2020/03/14|St. Helens|        1
2020/03/14|Sefton|        1
2020/03/14|Wirral|        5
2020/03/14|Barnsley|        3
2020/03/14|Doncaster|        2
2020/03/14|Rotherham|        2
2020/03/14|Sheffield|       13
2020/03/14|Newcastle upon Tyne|        5
2020/03/14|North Tyneside|        2
2020/03/14|South Tyneside|        0
2020/03/14|Sunderland|        1
2020/03/14|Birmingham|        5
2020/03/14|Coventry|        3
2020/03/14|Dudley|        4
2020/03/14|Sandwell|        0
2020/03/14|Solihull|        0
2020/03/14|Walsall|        1
2020/03/14|Wolverhampton|        9
2020/03/14|Bradford|        4
2020/03/14|Calderdale|        3
2020/03/14|Kirklees|        1
2020/03/14|Leeds|        9
2020/03/14|Wakefield|        1
2020/03/14|Gateshead|        1
2020/03/14|Barking and Dagenham|        5
2020/03/14|Barnet|       23
2020/03/14|Bexley|        5
2020/03/14|Brent|       14
2020/03/14|Bromley|        5
2020/03/14|Camden|       19
2020/03/14|Croydon|        1
2020/03/14|Ealing|       18
2020/03/14|Enfield|        5
2020/03/14|Greenwich|       10
2020/03/14|Hackney and City of London|       11
2020/03/14|Hammersmith and Fulham|       10
2020/03/14|Haringey|        9
2020/03/14|Harrow|       10
2020/03/14|Havering|        2
2020/03/14|Hillingdon|        7
2020/03/14|Hounslow|       10
2020/03/14|Islington|        3
2020/03/14|Kensington and Chelsea|       27
2020/03/14|Kingston upon Thames|        2
2020/03/14|Lambeth|       25
2020/03/14|Lewisham|        6
2020/03/14|Merton|        5
2020/03/14|Newham|        1
2020/03/14|Redbridge|        1
2020/03/14|Richmond upon Thames|        2
2020/03/14|Southwark|       28
2020/03/14|Sutton|        6
2020/03/14|Tower Hamlets|        8
2020/03/14|Waltham Forest|        2
2020/03/14|Wandsworth|        9
2020/03/14|Westminster|       24
2020/03/14|Buckinghamshire|       13
2020/03/14|Cambridgeshire|        4
2020/03/14|Cumbria|        9
2020/03/14|Derbyshire|        9
2020/03/14|Devon|       14
2020/03/14|East Sussex|        1
2020/03/14|Essex|        8
2020/03/14|Gloucestershire|        6
2020/03/14|Hampshire|       41
2020/03/14|Hertfordshire|       21
2020/03/14|Kent|       11
2020/03/14|Lancashire|        6
2020/03/14|Leicestershire|        4
2020/03/14|Lincolnshire|        3
2020/03/14|Norfolk|        0
2020/03/14|Northamptonshire|        8
2020/03/14|North Yorkshire|        2
2020/03/14|Nottinghamshire|        6
2020/03/14|Oxfordshire|       21
2020/03/14|Somerset|        2
2020/03/14|Staffordshire|        4
2020/03/14|Suffolk|        1
2020/03/14|Surrey|       15
2020/03/14|Warwickshire|        4
2020/03/14|West Sussex|        6
2020/03/14|Worcestershire|        2
